movieID,rating,numberOfRatings
32289,5.0,1
32289,5.0,1
32296,2.75,4
32296,2.75,4
32302,2.0,1
32349,3.0,1
32352,3.0,1
32369,3.5,2
32371,3.5,2
32381,4.0,1
32387,4.0,1
32395,3.0,1
32444,4.0,1
32456,3.0,1
32460,5.0,1
32464,3.0,1
32469,4.0,1
32515,5.0,1
32525,5.0,2
32554,4.0,2
32562,4.0,1
32582,4.0,2
32582,4.0,2
32582,4.0,2
32587,4.0454545,44
32591,4.0,1
32591,4.0,1
32596,3.25,4
32598,3.142857,7
32632,4.0,1
32666,1.0,1
32686,3.0,1
32686,3.0,1
32686,3.0,1
32735,4.0,1
32735,4.0,1
32735,4.0,1
32825,4.0,1
32840,4.5,2
32840,4.5,2
32853,4.0,1
32882,3.0,1
32892,4.0,1
32898,4.25,4
32914,3.0,1
32943,4.0,1
32943,4.0,1
32943,4.0,1
33004,3.4545455,22
33004,3.4545455,22
33085,2.0,2
33085,2.0,2
33138,4.5,2
33145,3.5,2
33145,3.5,2
33154,4.0,4
33158,1.0,1
33158,1.0,1
33162,3.0,5
33164,1.0,2
33166,3.9642856,28
33171,4.4,5
33296,3.0,1
33312,4.0,1
33358,4.0,1
33358,4.0,1
33437,4.0,2
33437,4.0,2
33493,3.9285715,28
33495,4.0,1
33495,4.0,1
33499,2.0,1
33558,3.0,1
33587,3.0,2
33587,3.0,2
33615,3.4375,16
33615,3.4375,16
33639,3.5,4
33646,3.5,2
33660,3.3636363,11
33660,3.3636363,11
33660,3.3636363,11
33669,3.5,2
33669,3.5,2
33679,3.2857144,21
33679,3.2857144,21
33679,3.2857144,21
33679,3.2857144,21
33683,2.5,2
33688,1.0,1
33750,4.0,1
33750,4.0,1
33750,4.0,1
33750,4.0,1
33794,3.9384615,65
33817,1.0,1
33826,4.0,1
33830,2.5,2
33834,3.0,2
33836,2.25,4
33836,2.25,4
33880,2.5,2
33880,2.5,2
33880,2.5,2
33903,4.5,2
33912,4.0,1
33917,4.0,1
33917,4.0,1
34018,3.0,2
34018,3.0,2
34048,2.8333333,18
34048,2.8333333,18
34072,4.142857,7
34129,2.0,1
34129,2.0,1
34129,2.0,1
34143,2.0,1
34150,2.4444444,9
34153,4.0,3
34153,4.0,3
34153,4.0,3
34162,3.4583333,24
34164,4.0,1
34198,3.0,1
34271,2.0,1
34319,2.909091,11
34321,3.3333333,3
34323,3.3333333,3
34326,4.5,2
34326,4.5,2
34332,3.142857,7
34332,3.142857,7
34334,2.3333333,3
34336,3.0,1
34338,3.75,4
34338,3.75,4
34364,3.0,1
34364,3.0,1
34364,3.0,1
34364,3.0,1
34364,3.0,1
34405,4.0434785,23
34405,4.0434785,23
34437,3.3333333,9
34520,2.5,2
34523,1.0,1
34528,4.0,2
34530,1.5,2
34530,1.5,2
34530,1.5,2
34530,1.5,2
34530,1.5,2
34532,4.0,1
34532,4.0,1
34534,2.5,2
34536,4.0,1
34536,4.0,1
34536,4.0,1
34542,3.8,5
34552,4.0,1
34583,3.0,1
34608,3.0,1
35836,3.7777777,27
35836,3.7777777,27
35836,3.7777777,27
35957,3.5,4
36152,3.0,1
36152,3.0,1
36276,3.3333333,3
36289,2.0,1
36289,2.0,1
36401,2.5714285,7
36401,2.5714285,7
36401,2.5714285,7
36401,2.5714285,7
36517,3.8333333,6
36517,3.8333333,6
36519,3.5,4
36525,2.857143,7
36527,4.0,5
36529,3.6470587,17
36529,3.6470587,17
36529,3.6470587,17
36529,3.6470587,17
36535,3.0,3
36553,3.0,1
36553,3.0,1
36553,3.0,1
36708,3.6666667,3
36931,5.0,1
36931,5.0,1
37211,3.0,1
37240,4.0,2
37277,1.0,1
37277,1.0,1
37277,1.0,1
37380,2.0,3
37382,4.0,1
37384,4.0,1
37386,2.4285715,7
37386,2.4285715,7
37386,2.4285715,7
37386,2.4285715,7
37720,3.0,1
37727,2.4285715,7
37729,3.75,12
37731,3.8,5
37731,3.8,5
37733,3.4545455,11
37736,3.0,1
37736,3.0,1
37736,3.0,1
37741,4.0,8
37785,3.0,1
37785,3.0,1
37830,3.6,5
37830,3.6,5
37853,3.0,1
37855,3.0,1
37857,4.3333335,3
37857,4.3333335,3
38038,3.6875,16
38038,3.6875,16
38038,3.6875,16
38061,4.2727275,11
38304,4.0,2
38304,4.0,2
38499,4.3333335,3
38798,3.0,3
38798,3.0,3
38886,3.6666667,6
38992,3.0,1
38994,2.0,1
39052,3.0,1
39052,3.0,1
39052,3.0,1
39183,3.6923077,13
39231,4.0,1
39234,4.0,1
39234,4.0,1
39234,4.0,1
39292,3.8461537,13
39307,4.0,1
39307,4.0,1
39381,2.0,1
39398,3.0,1
39398,3.0,1
39414,4.3333335,3
39416,5.0,1
39416,5.0,1
39416,5.0,1
39416,5.0,1
39435,3.0,3
39444,3.0,2
39444,3.0,2
39446,3.5714285,7
39446,3.5714285,7
39446,3.5714285,7
39446,3.5714285,7
39715,4.0,1
39715,4.0,1
39715,4.0,1
39869,4.0,2
39941,4.0,1
40148,4.5,2
40226,5.0,1
40226,5.0,1
40226,5.0,1
40226,5.0,1
40226,5.0,1
40278,3.8333333,6
40339,2.25,4
40412,5.0,1
40414,4.3333335,3
40414,4.3333335,3
40574,3.0,1
40581,4.0,1
40581,4.0,1
40583,3.7,10
40597,2.0,1
40597,2.0,1
40614,3.5,2
40629,3.6923077,13
40723,3.0,2
40732,4.0,3
40732,4.0,3
40815,3.903226,31
40815,3.903226,31
40815,3.903226,31
40815,3.903226,31
40819,3.9545455,22
40819,3.9545455,22
40819,3.9545455,22
40819,3.9545455,22
40819,3.9545455,22
40819,3.9545455,22
40819,3.9545455,22
40851,3.0,3
40851,3.0,3
40946,4.0,1
40946,4.0,1
40959,3.0,1
40959,3.0,1
41226,4.0,2
41226,4.0,2
41226,4.0,2
41226,4.0,2
41226,4.0,2
41285,3.3333333,6
41336,4.0,1
41336,4.0,1
41527,5.0,1
41566,3.5,34
41569,3.5,16
41569,3.5,16
41571,3.3333333,6
41573,5.0,1
41573,5.0,1
41573,5.0,1
41716,3.5,2
41769,3.0,1
41769,3.0,1
41863,4.0,1
41863,4.0,1
41863,4.0,1
41997,3.8666666,15
42002,2.5,2
42004,4.4,5
42007,2.0,2
42009,3.0,1
42011,2.125,8
42013,2.0,1
42013,2.0,1
42015,2.5,2
42015,2.5,2
42163,5.0,1
42163,5.0,1
42163,5.0,1
42163,5.0,1
42163,5.0,1
42351,4.0,1
42351,4.0,1
42418,3.5,2
42632,3.5,2
42632,3.5,2
42632,3.5,2
42632,3.5,2
42718,3.5,2
42721,1.0,1
42723,2.8333333,6
42723,2.8333333,6
42725,3.5,2
42728,3.0,1
42730,3.0,1
42732,2.0,1
42734,3.0,2
42734,3.0,2
42734,3.0,2
42738,3.3333333,6
42738,3.3333333,6
42738,3.3333333,6
42900,5.0,1
42935,4.0,1
42946,3.0,1
42946,3.0,1
43177,1.0,1
43267,5.0,1
43333,4.0,1
43351,3.0,1
43376,3.0,1
43391,3.0,1
43391,3.0,1
43396,3.6666667,3
43419,2.0,1
43419,2.0,1
43558,2.0,1
43560,3.0,1
43635,4.0,1
43635,4.0,1
43635,4.0,1
43635,4.0,1
43744,4.0,2
43832,3.0,1
43832,3.0,1
43836,1.0,1
43836,1.0,1
43869,4.0,1
43871,3.0,1
43899,3.0,1
43899,3.0,1
43899,3.0,1
43910,4.0,1
43917,3.0,2
43919,1.6,5
43921,4.0,2
43921,4.0,2
43921,4.0,2
43928,3.0,3
43928,3.0,3
43928,3.0,3
43932,2.0,1
43936,2.5714285,7
44004,2.6666667,3
44022,3.4285715,7
44073,2.0,1
44073,2.0,1
44073,2.0,1
44073,2.0,1
44191,4.097561,41
44191,4.097561,41
44191,4.097561,41
44191,4.097561,41
44195,4.0,25
44195,4.0,25
44199,3.8095238,21
44204,3.8,5
44204,3.8,5
44225,4.0,1
44245,4.0,1
44301,4.0,1
44317,2.0,1
44317,2.0,1
44397,3.0,1
44421,4.0,1
44511,4.0,1
44555,4.2777777,18
44555,4.2777777,18
44555,4.2777777,18
44555,4.2777777,18
44555,4.2777777,18
44633,4.0,4
44665,3.6363637,11
44671,3.0,1
44671,3.0,1
44694,3.6666667,3
44694,3.6666667,3
44694,3.6666667,3
44694,3.6666667,3
44717,3.0,1
44731,4.0,1
44731,4.0,1
44731,4.0,1
44731,4.0,1
44761,2.875,8
44788,4.25,4
44828,3.0,1
44828,3.0,1
44828,3.0,1
44828,3.0,1
44911,2.0,1
44972,3.0,3
44972,3.0,3
44974,4.0,4
45000,4.0,1
45028,4.0,2
45028,4.0,2
45062,1.5,2
45081,3.0,3
45081,3.0,3
45081,3.0,3
45183,3.0,1
45183,3.0,1
45183,3.0,1
45183,3.0,1
45183,3.0,1
45186,3.25,8
45186,3.25,8
45208,2.0,2
45210,3.0,1
45221,2.0,2
45382,3.0,1
45431,2.3333333,6
45431,2.3333333,6
45440,4.0,1
45440,4.0,1
45447,2.95,20
45447,2.95,20
45447,2.95,20
45499,3.5,12
45499,3.5,12
45499,3.5,12
45499,3.5,12
45501,2.0,2
45506,4.0,1
45506,4.0,1
45517,3.2666667,15
45517,3.2666667,15
45662,1.0,1
45666,3.3333333,6
45666,3.3333333,6
45666,3.3333333,6
45666,3.3333333,6
45668,4.0,1
45668,4.0,1
45672,2.4285715,7
45679,4.0,1
45679,4.0,1
45720,3.2727273,11
45722,3.5625,32
45722,3.5625,32
45722,3.5625,32
45722,3.5625,32
45728,3.6,10
45728,3.6,10
45730,1.0,1
45732,2.6,5
45837,4.0,1
45880,2.5,2
45928,3.5,2
45942,4.0,1
45950,3.909091,11
45950,3.909091,11
45987,4.0,1
46062,3.0,2
46322,4.0,3
46335,2.0,3
46335,2.0,3
46337,2.0,1
46337,2.0,1
46337,2.0,1
46530,3.0,3
46530,3.0,3
46559,4.0,1
46561,3.0,1
46561,3.0,1
46578,3.9782608,46
46578,3.9782608,46
46723,3.5,12
46772,2.0,1
46850,3.0,1
46850,3.0,1
46865,1.0,1
46919,4.0,1
46919,4.0,1
46948,3.5,2
46948,3.5,2
46965,2.7142856,7
46967,3.0,2
46970,3.0,11
46970,3.0,11
46972,3.3333333,6
46974,2.0,3
46974,2.0,3
46976,3.8695652,23
46976,3.8695652,23
47044,2.5,2
47044,2.5,2
47044,2.5,2
47099,3.7,10
47122,4.0,1
47124,3.0,2
47124,3.0,2
47124,3.0,2
47152,5.0,1
47152,5.0,1
47152,5.0,1
47200,2.6666667,3
47202,4.0,2
47202,4.0,2
47254,5.0,1
47261,3.0,1
47274,4.0,2
47274,4.0,2
47330,1.0,1
47330,1.0,1
47330,1.0,1
47382,4.0,2
47382,4.0,2
47404,4.0,1
47404,4.0,1
47423,3.2,5
47423,3.2,5
47491,2.0,1
47493,3.0,1
47518,3.5,6
47606,3.0,1
47606,3.0,1
47606,3.0,1
47610,4.0,19
47629,3.3333333,3
47640,3.0,5
47714,3.0,1
47721,3.25,4
47728,5.0,1
47810,1.0,2
47810,1.0,2
47894,2.0,1
47937,3.0,1
47950,2.5,2
47952,3.0,1
47978,4.0,1
47997,3.3333333,6
47997,3.3333333,6
47999,4.0,3
48032,4.0,1
48032,4.0,1
48032,4.0,1
48032,4.0,1
48032,4.0,1
48032,4.0,1
48032,4.0,1
48032,4.0,1
48043,3.4,5
48043,3.4,5
48082,3.25,8
48142,3.0,1
48159,3.0,1
48165,4.5,2
48198,3.0,1
48198,3.0,1
48198,3.0,1
48262,4.0,1
48268,4.0,1
48301,4.0,1
48301,4.0,1
48301,4.0,1
48304,4.0,4
48319,2.0,1
48322,4.5,2
48322,4.5,2
48385,3.0,24
48385,3.0,24
48385,3.0,24
48394,3.875,32
48414,3.0,1
48414,3.0,1
48516,4.230769,52
48516,4.230769,52
48516,4.230769,52
48520,4.0,1
48520,4.0,1
48520,4.0,1
48560,3.0,1
48560,3.0,1
48593,4.0,1
48596,3.0,1
48660,1.0,1
48682,5.0,1
48696,4.0,5
48698,4.3333335,3
48738,4.0,12
48741,3.6666667,3
48741,3.6666667,3
48741,3.6666667,3
48741,3.6666667,3
48741,3.6666667,3
48774,3.4347825,23
48780,4.206897,29
48780,4.206897,29
48780,4.206897,29
48780,4.206897,29
48783,4.0,1
48791,5.0,1
48791,5.0,1
48791,5.0,1
48791,5.0,1
48791,5.0,1
48872,4.0,1
48872,4.0,1
48877,3.6666667,3
48972,1.0,1
48972,1.0,1
48982,3.5,2
48997,3.4285715,7
49013,1.0,1
49132,4.0,3
49132,4.0,3
49132,4.0,3
49132,4.0,3
49265,4.0,1
49272,3.95,40
49272,3.95,40
49274,2.5,2
49274,2.5,2
49278,3.5714285,7
49280,5.0,1
49280,5.0,1
49280,5.0,1
49286,3.5,8
49299,4.0,1
49299,4.0,1
49299,4.0,1
49299,4.0,1
49396,3.5,4
49396,3.5,4
49396,3.5,4
49396,3.5,4
49528,2.0,1
49530,4.090909,22
49530,4.090909,22
49530,4.090909,22
49530,4.090909,22
49649,1.75,4
49651,3.0,3
49688,4.0,1
49688,4.0,1
49772,3.5,2
49817,4.0,1
49817,4.0,1
49822,3.3333333,3
49822,3.3333333,3
49824,3.0,2
49902,4.0,1
49902,4.0,1
49902,4.0,1
49902,4.0,1
49902,4.0,1
49902,4.0,1
49957,4.5,2
49957,4.5,2
49957,4.5,2
50005,2.0,1
50005,2.0,1
50064,3.0,1
50064,3.0,1
50064,3.0,1
50068,3.8333333,6
50147,2.0,1
50160,4.0,1
50162,3.0,1
50162,3.0,1
50189,4.0,1
50189,4.0,1
50259,4.0,1
50442,2.0,1
50442,2.0,1
50514,4.0,1
50583,3.0,1
50601,4.0,1
50641,5.0,1
50651,3.0,1
50658,4.3333335,3
50685,3.5,2
50703,5.0,1
50740,4.5,2
50742,4.5,2
50742,4.5,2
50742,4.5,2
50794,4.0,2
50798,1.5,2
50798,1.5,2
50802,4.0,1
50802,4.0,1
50804,3.0,1
50806,1.5,2
50842,4.0,1
50842,4.0,1
50842,4.0,1
50842,4.0,1
50842,4.0,1
50842,4.0,1
50872,4.076923,39
50912,3.6666667,3
50923,3.0,2
50923,3.0,2
50954,4.0,1
51044,4.0,1
51044,4.0,1
51044,4.0,1
51044,4.0,1
51044,4.0,1
51044,4.0,1
51077,4.0,1
51077,4.0,1
51080,4.0,2
51084,2.6,5
51084,2.6,5
51084,2.6,5
51084,2.6,5
51086,1.5,2
51088,4.0,1
51091,4.0,1
51091,4.0,1
51091,4.0,1
51174,4.0,1
51174,4.0,1
51174,4.0,1
51174,4.0,1
51255,3.9583333,24
51255,3.9583333,24
51255,3.9583333,24
51255,3.9583333,24
51357,4.0,1
51357,4.0,1
51372,3.0,1
51380,4.0,1
51412,2.5,2
51418,1.0,1
51471,5.0,1
51540,3.7272727,11
51540,3.7272727,11
51540,3.7272727,11
51662,3.5128205,39
51698,3.0,1
51698,3.0,1
51705,3.0,2
51709,4.0,2
51773,3.0,1
51773,3.0,1
51834,4.0,1
51884,2.5,2
51925,2.0,1
51927,3.0,1
51931,4.0,1
51935,4.3333335,6
51935,4.3333335,6
51939,2.0,1
52241,3.5,2
52241,3.5,2
52245,3.4,10
52245,3.4,10
52245,3.4,10
52245,3.4,10
52245,3.4,10
52245,3.4,10
52281,3.625,8
52287,3.0,5
52319,4.0,2
52319,4.0,2
52319,4.0,2
52319,4.0,2
52328,3.8333333,6
52328,3.8333333,6
52435,3.8,10
52435,3.8,10
52458,3.8,5
52460,2.0,1
52460,2.0,1
52462,4.0,1
52528,4.0,1
52545,4.0,1
52545,4.0,1
52604,3.0,4
52606,4.0,2
52617,5.0,1
52644,3.0,2
52644,3.0,2
52666,4.0,1
52666,4.0,1
52666,4.0,1
52694,1.0,1
52712,3.0,1
52712,3.0,1
52712,3.0,1
52722,2.9,10
52722,2.9,10
52767,4.5,2
52831,4.0,1
52885,4.285714,7
52913,4.0,1
52950,4.0,1
52952,4.0,6
52952,4.0,6
52967,3.6666667,3
52967,3.6666667,3
52967,3.6666667,3
52967,3.6666667,3
52973,3.2307692,13
52973,3.2307692,13
52975,4.0,5
52975,4.0,5
52975,4.0,5
52975,4.0,5
53000,3.625,8
53024,4.0,1
53024,4.0,1
53024,4.0,1
53121,3.3333333,6
53123,3.875,8
53125,3.2380953,21
53125,3.2380953,21
53129,3.6666667,3
53129,3.6666667,3
53138,4.0,1
53189,4.0,1
53189,4.0,1
53207,3.0,1
53207,3.0,1
53318,3.5,2
53318,3.5,2
53322,3.2307692,13
53326,2.0,1
53435,3.0,2
53435,3.0,2
53435,3.0,2
53460,3.0,1
53460,3.0,1
53460,3.0,1
53464,2.3333333,3
53464,2.3333333,3
53468,3.5,2
53519,3.0,3
53550,4.0,4
53550,4.0,4
53883,4.5,2
53887,5.0,1
53887,5.0,1
53894,3.5,4
53953,4.3333335,3
53953,4.3333335,3
53953,4.3333335,3
53956,3.5,4
53972,3.5714285,14
53974,2.0,1
53993,2.0,3
53996,3.3529413,17
53996,3.3529413,17
54001,3.88,25
54001,3.88,25
54004,2.6666667,3
54190,3.0,3
54220,4.0,1
54251,5.0,1
54256,4.0,2
54259,4.0,15
54259,4.0,15
54272,3.3,20
54276,3.6666667,3
54281,4.3333335,3
54281,4.3333335,3
54281,4.3333335,3
54286,4.15,40
54286,4.15,40
54286,4.15,40
54328,5.0,1
54331,4.0,1
54331,4.0,1
54372,4.5,2
54419,3.0,1
54419,3.0,1
54419,3.0,1
54419,3.0,1
54503,3.6956522,23
54513,4.0,1
54648,3.0,1
54732,3.5,2
54732,3.5,2
54736,4.0,2
54736,4.0,2
54736,4.0,2
54771,3.0,2
54771,3.0,2
54771,3.0,2
54785,4.0,1
54787,4.0,1
54787,4.0,1
54881,4.2,5
54881,4.2,5
54995,3.6363637,11
54995,3.6363637,11
54997,4.1666665,12
54997,4.1666665,12
54999,4.0,3
54999,4.0,3
55052,3.6666667,6
55052,3.6666667,6
55063,5.0,1
55069,5.0,1
55071,3.0,1
55078,4.0,1
55094,3.5,4
55100,4.0,1
55100,4.0,1
55110,4.0,1
55116,4.0,1
55116,4.0,1
55116,4.0,1
55118,3.7,10
55156,4.0,1
55156,4.0,1
55156,4.0,1
55167,5.0,1
55207,4.0,1
55207,4.0,1
55207,4.0,1
55207,4.0,1
55207,4.0,1
55232,3.0,2
55245,3.0,1
55247,3.6875,16
55247,3.6875,16
55250,2.0,1
55253,4.0,1
55253,4.0,1
55253,4.0,1
55261,1.0,1
55267,3.8,5
55269,3.9,10
55269,3.9,10
55269,3.9,10
55269,3.9,10
55269,3.9,10
55269,3.9,10
55269,3.9,10
55269,3.9,10
55276,3.6666667,6
55276,3.6666667,6
55276,3.6666667,6
55280,3.6666667,9
55282,2.8,5
55290,3.7,10
55290,3.7,10
55363,3.0,1
55417,3.0,1
55417,3.0,1
55417,3.0,1
55442,4.0,5
55442,4.0,5
55442,4.0,5
55442,4.0,5
55442,4.0,5
55451,4.3333335,3
55451,4.3333335,3
55555,5.0,1
55566,4.0,1
55577,3.3333333,3
55652,3.0,1
55684,3.0,1
55687,3.0,1
55687,3.0,1
55687,3.0,1
55687,3.0,1
55687,3.0,1
55721,4.0,2
55732,2.0,1
55732,2.0,1
55765,3.4285715,14
55768,2.3333333,3
55805,3.6666667,3
55814,4.0,2
55820,3.96875,32
55820,3.96875,32
55820,3.96875,32
55820,3.96875,32
55820,3.96875,32
55820,3.96875,32
55820,3.96875,32
55820,3.96875,32
55830,3.0,1
55830,3.0,1
55830,3.0,1
55830,3.0,1
55830,3.0,1
55830,3.0,1
55830,3.0,1
55908,3.6666667,3
55995,2.3333333,6
55995,2.3333333,6
55999,4.0,1
55999,4.0,1
56003,3.5,2
56003,3.5,2
56003,3.5,2
56079,1.0,1
56095,3.0,1
56095,3.0,1
56145,4.0,6
56145,4.0,6
56152,3.7272727,11
56152,3.7272727,11
56152,3.7272727,11
56152,3.7272727,11
56152,3.7272727,11
56169,4.0,1
56171,3.2,5
56174,3.2272727,22
56174,3.2272727,22
56174,3.2272727,22
56174,3.2272727,22
56174,3.2272727,22
56251,4.0,6
56274,4.0,1
56286,3.0,2
56333,4.0,1
56336,1.0,1
56339,4.3333335,3
56367,3.9512196,41
56563,4.0,1
56587,3.7777777,9
56607,4.0,1
56607,4.0,1
56715,4.0,5
56757,3.4444444,9
56775,3.5,4
56782,4.214286,14
56788,3.8,5
56801,2.0,1
56805,3.0,1
56869,5.0,1
56885,3.0,2
56908,4.0,1
56908,4.0,1
56921,4.0,2
56941,3.6666667,3
56949,3.375,8
57038,5.0,1
57038,5.0,1
57243,5.0,1
57243,5.0,1
57274,4.0,1
57326,2.5,2
57353,4.0,1
57353,4.0,1
57353,4.0,1
57353,4.0,1
57368,3.4285715,7
57368,3.4285715,7
57401,4.0,1
57401,4.0,1
57401,4.0,1
57401,4.0,1
57401,4.0,1
57504,4.0,4
57504,4.0,4
57504,4.0,4
57504,4.0,4
57528,4.0,1
57532,1.3333334,3
57640,3.4444444,9
57640,3.4444444,9
57640,3.4444444,9
57669,4.181818,22
57669,4.181818,22
57669,4.181818,22
57669,4.181818,22
57951,3.0,1
57972,4.0,1
57980,3.0,1
58025,2.4285715,7
58029,4.0,1
58047,4.0,3
58103,3.0,3
58105,3.0,1
58107,1.0,1
58107,1.0,1
58154,3.5,2
58156,2.5,4
58156,2.5,4
58191,4.0,1
58293,1.6666666,6
58293,1.6666666,6
58293,1.6666666,6
58295,3.75,4
58295,3.75,4
58295,3.75,4
58295,3.75,4
58299,4.5,2
58301,4.0,2
58301,4.0,2
58301,4.0,2
58303,4.0,3
58303,4.0,3
58306,3.0,2
58315,1.0,1
58315,1.0,1
58347,4.0,3
58351,4.0,2
58365,4.0,1
58365,4.0,1
58365,4.0,1
58432,3.0,1
58432,3.0,1
58432,3.0,1
58559,4.404762,84
58559,4.404762,84
58627,4.0,1
58649,5.0,1
58649,5.0,1
58706,4.0,1
58706,4.0,1
58803,3.8888888,9
58803,3.8888888,9
58839,4.0,1
58879,3.5,2
58889,3.0,1
58889,3.0,1
58964,3.0,1
58964,3.0,1
58964,3.0,1
58964,3.0,1
58964,3.0,1
58998,3.5384614,13
59014,2.0,3
59016,3.0,2
59018,4.2,5
59018,4.2,5
59022,3.0,3
59037,2.5,2
59037,2.5,2
59037,2.5,2
59103,2.0,1
59103,2.0,1
59118,4.0,1
59126,3.6666667,3
59126,3.6666667,3
59126,3.6666667,3
59143,3.0,1
59180,4.0,1
59180,4.0,1
59273,5.0,1
59306,4.0,2
59306,4.0,2
59306,4.0,2
59315,4.06383,47
59333,3.0,2
59333,3.0,2
59333,3.0,2
59369,3.5,18
59387,4.0,6
59392,5.0,1
59418,5.0,1
59421,2.3333333,3
59429,4.0,1
59447,5.0,1
59501,3.5,4
59501,3.5,4
59549,5.0,1
59590,2.0,1
59590,2.0,1
59594,3.0,1
59615,2.4666667,15
59669,3.0,1
59684,5.0,1
59721,4.0,1
59721,4.0,1
59725,3.0,1
59725,3.0,1
59727,4.0,1
59731,4.5,2
59731,4.5,2
59784,4.1875,16
59805,4.0,1
59805,4.0,1
59805,4.0,1
59805,4.0,1
59832,3.0,1
59832,3.0,1
59832,3.0,1
59832,3.0,1
59900,2.3333333,6
59900,2.3333333,6
59945,3.0,1
59945,3.0,1
59945,3.0,1
59995,3.5,2
59995,3.5,2
60037,2.75,4
60040,3.2857144,7
60040,3.2857144,7
60069,3.8723404,47
60072,2.75,12
60074,2.3333333,9
60086,4.0,1
60126,3.2,10
60128,4.0,1
60135,4.0,1
60135,4.0,1
60135,4.0,1
60161,4.0,3
60291,4.0,1
60293,5.0,1
60293,5.0,1
60293,5.0,1
60333,5.0,2
60333,5.0,2
60333,5.0,2
60382,4.0,2
60384,5.0,1
60384,5.0,1
60384,5.0,1
60384,5.0,1
60384,5.0,1
60397,4.0,2
60397,4.0,2
60397,4.0,2
60397,4.0,2
60397,4.0,2
60487,3.5,2
60487,3.5,2
60514,3.0,1
60514,3.0,1
60609,4.0,1
60649,1.0,1
60674,5.0,1
60684,3.5,8
60753,3.0,1
60756,3.9166667,12
60756,3.9166667,12
60756,3.9166667,12
60756,3.9166667,12
60756,3.9166667,12
60763,2.0,1
60763,2.0,1
60766,4.0,2
60832,3.0,1
60857,4.0,1
60857,4.0,1
60937,1.0,1
60937,1.0,1
60937,1.0,1
60943,3.0,1
60950,3.4285715,7
60950,3.4285715,7
61013,5.0,1
61024,3.4705882,17
61026,4.0,1
61071,3.5,2
61075,3.0,1
61123,3.0,3
61132,3.4444444,9
61132,3.4444444,9
61132,3.4444444,9
61160,3.0,1
61160,3.0,1
61160,3.0,1
61160,3.0,1
61236,4.25,4
61236,4.25,4
61236,4.25,4
61236,4.25,4
61236,4.25,4
61240,3.6666667,3
61248,3.0,1
61250,5.0,1
61250,5.0,1
61323,4.0666666,15
61323,4.0666666,15
61323,4.0666666,15
61323,4.0666666,15
61323,4.0666666,15
61350,2.0,1
61350,2.0,1
61350,2.0,1
61350,2.0,1
61357,4.0,1
61361,3.0,1
61394,2.0,1
61401,3.0,1
61401,3.0,1
61401,3.0,1
61646,4.0,1
61646,4.0,1
61729,3.25,4
61729,3.25,4
62081,3.0,3
62113,3.0,1
62115,5.0,1
62115,5.0,1
62155,3.0,3
62155,3.0,3
62155,3.0,3
62250,3.0,3
62250,3.0,3
62336,4.25,4
62336,4.25,4
62336,4.25,4
62344,3.5,2
62344,3.5,2
62344,3.5,2
62374,4.0,2
62376,3.0,1
62378,3.0,1
62378,3.0,1
62394,1.25,4
62394,1.25,4
62394,1.25,4
62434,3.1666667,6
62437,4.0,2
62437,4.0,2
62437,4.0,2
62437,4.0,2
62644,3.0,1
62644,3.0,1
62733,1.5,2
62733,1.5,2
62733,1.5,2
62801,4.0,1
62801,4.0,1
62801,4.0,1
62849,3.8,5
62849,3.8,5
62912,4.0,1
62912,4.0,1
62912,4.0,1
62956,4.0,3
62956,4.0,3
62999,2.3333333,3
63062,4.0,2
63062,4.0,2
63072,3.3333333,3
63072,3.3333333,3
63082,3.8,35
63082,3.8,35
63113,2.9,10
63131,3.6666667,6
63131,3.6666667,6
63131,3.6666667,6
63131,3.6666667,6
63131,3.6666667,6
63276,4.0,1
63276,4.0,1
63393,1.0,1
63393,1.0,1
63393,1.0,1
63436,3.0,1
63436,3.0,1
63481,2.0,1
63481,2.0,1
63481,2.0,1
63481,2.0,1
63481,2.0,1
63629,4.0,1
63629,4.0,1
63629,4.0,1
63808,4.0,1
63826,3.0,1
63836,5.0,1
63836,5.0,1
63853,3.0,1
63859,4.0,4
63876,3.6666667,9
63992,2.142857,7
64030,2.0,2
64030,2.0,2
64034,4.3333335,3
64034,4.3333335,3
64116,1.0,1
64153,1.0,1
64197,4.5,2
64197,4.5,2
64197,4.5,2
64249,3.0,1
64278,5.0,1
64285,4.0,2
64285,4.0,2
64285,4.0,2
64497,2.5,4
64499,4.5,2
64501,4.5,2
64508,1.0,1
64575,3.5,4
64575,3.5,4
64575,3.5,4
64575,3.5,4
64575,3.5,4
64614,3.8333333,18
64620,3.6,5
64620,3.6,5
64622,3.5,2
64660,5.0,1
64695,3.0,1
64701,3.0,3
64716,4.0,4
64839,3.625,8
64900,4.0,1
64900,4.0,1
64900,4.0,1
64900,4.0,1
64900,4.0,1
64900,4.0,1
64957,3.5,14
64969,3.4285715,7
64969,3.4285715,7
64983,3.25,4
64990,3.0,1
64993,4.0,1
64993,4.0,1
65037,5.0,1
65088,4.0,1
65126,4.0,1
65130,3.75,4
65130,3.75,4
65133,3.0,1
65133,3.0,1
65135,3.0,1
65188,4.3333335,3
65193,4.0,1
65216,5.0,1
65230,3.3333333,3
65259,4.0,1
65259,4.0,1
65261,4.2727275,11
65310,3.0,1
65310,3.0,1
65465,3.0,2
65514,4.0,5
65514,4.0,5
65514,4.0,5
65514,4.0,5
65585,2.5,2
